symbol,currency,country,downMonthPercentage,industry,subsector,twoYear,sixMonth,threeMonth,oneYearRisk,twoYearRisk,sinceStartDateRisk,a_sinceStartDateRisk,a_oneYearRisk,a_twoYearRisk
FSBC,USD,United States,0.41304347826086957,Financials,Consumer Finance,0.18306897688617,-0.008006017224139317,0.021176506698116018,0.016423971947574955,0.014790326574981735,0.04746139406954824,0.3767478753824446,0.19777081156615534,0.08768974293507514
FTD,USD,United States,0.6153846153846154,Consumer Services,Specialty Retailers,-0.9671641767872386,-0.7538403027550744,-0.5625672391679026,0.06148173822844694,0.05139003250498715,0.03522830592196953,0.554527305212294,0.9544532448881387,-0.8187934239251751
FTEK,USD,United States,0.5477386934673367,Industrials,Industrial Machinery,0.5940686199276944,0.32307698697604975,0.44537939977014607,0.03831129239381169,0.04128671700921921,0.039108266538580516,0.5985966898254398,0.5695383065250251,0.26256430328427016
FCEL,USD,United States,0.5678391959798995,Industrials,Electrical Components & Equipment,-0.7757044665922038,-0.7170100294494449,-0.44995546050993734,0.05296928358765433,0.04921160884770061,0.04745876851377885,0.7276694497783953,0.8188852519771337,-0.5264015061174749
FLGT,USD,United States,0.6,Health Care,Health Care Providers,-0.47152664869683664,0.42493637144608626,0.7665614675160406,0.048389240528546755,0.048874603432290165,0.046823127137326,0.7229217143959846,0.7386296998839036,-0.27303827383887436
FORK,USD,China,0.55,nan,nan,-0.21376985231207019,-0.41772140073726316,-0.40259740417874,0.04593038226367205,0.045995669978331225,0.04964996436141981,0.7216673125597706,0.6527933846227166,-0.1133038019209004
FLL,USD,United States,0.5276381909547738,Consumer Services,Gambling,-0.1603375857392763,-0.3090281358431366,-0.014851947653449446,0.02857912783839296,0.027158236245797805,0.051624817286180784,0.7295043981554845,0.4315353669686081,-0.0836690476357772
FMAX,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
FULT,USD,United States,0.4271356783919598,Financials,Banks,-0.06550552001658633,-0.06515667037935813,-0.004521943010472681,0.01492643045814395,0.014971226808352086,0.022196790222433684,0.34201251436544267,0.2283304805230851,-0.0333074532285802
FNKO,USD,United States,0.3125,Consumer Goods,Toys,nan,-0.11143937662665158,0.6007608494495371,0.04201034369535182,nan,0.03945718827876048,0.6103273429828192,0.6467410205361772,nan
FSNN,USD,United States,0.6048387096774194,Technology,Telecommunications Equipment,-0.4536682801559425,-0.43579783276381506,-0.1369053292629129,0.04412641669025254,0.060701823870398346,0.08706150094981908,1.1849963119195097,0.6750043793055721,-0.26085744281359535
FTFT,USD,China,0.6728971962616822,Consumer Goods,Soft Drinks,-0.8791091366644663,-0.4206349032039868,0.2066115535666803,0.0734390094495901,0.08642447769955795,0.06563248599985752,1.0041445827800182,1.1329618572251239,-0.6523063656959857
FFHL,USD,China,0.5918367346938775,Basic Materials,Specialty Chemicals,-0.17590466483631126,0.23115369389928497,0.06074759545320924,0.05565189139586814,0.05052668082091146,0.07884032720598089,1.19373784156351,0.8403251320969465,-0.09220303197042523
WILC,USD,Israel,0.5276381909547738,Consumer Goods,Food Products,0.3502272264027985,0.16033768363752943,0.1802577079570372,0.019658475857236277,0.02220500601754247,0.03789207277166102,0.547454928564791,0.28077919669738083,0.16199278242285065
GTHX,USD,United States,0.5,Health Care,Biotechnology,nan,-0.720979094769902,-0.23811979544924222,0.04779861611472899,nan,0.0446599593594783,0.704078177970916,0.7496919999645686,nan
FOANC,USD,nan,0.38461538461538464,nan,nan,0.010084871356370272,-0.06672144583871309,-0.0341336719617307,0.03630501399551821,0.031757076078753235,0.031105068736296555,0.10792274900392596,0.1257642576194734,0.005029786303057948
GRBIC,USD,nan,0.5,nan,nan,nan,-0.046807060816669875,0.058269380362336545,0.06677096231666094,nan,0.06392872511307476,0.22213545250942993,0.23130139840544728,nan
MOGLC,USD,nan,0.42857142857142855,nan,nan,0.03966027941852921,-0.012556002697574497,0.018501388241768,0.052006631974925846,0.04321138420388687,0.042073413526980866,0.1458576247824276,0.1801562578222154,0.019637327395642723
PETZC,USD,nan,0.3,nan,nan,nan,-0.08604323740824002,-0.044708523532592186,nan,nan,0.04245725991229625,0.14727815190469218,nan,nan
GAIA,USD,United States,0.4824120603015075,Consumer Services,Broadline Retailers,-0.04255305262242245,-0.4155843582737497,-0.1312740225815188,0.02989383401308073,0.02644539556966043,0.034343213115456385,0.5254015531748654,0.4621474586843335,-0.02150781946017699
GLPG,USD,Belgium,0.4126984126984127,Health Care,Biotechnology,0.13545506507464594,-0.13448370734096668,0.06071497284031998,0.024098634663178718,0.022201550596898136,0.03322160244682486,0.43655765699149635,0.3779723156354474,0.06557733885187611
GALT,USD,United States,0.5083798882681564,Health Care,Biotechnology,0.6939276024882229,-0.2296173075244626,0.34985424571809404,0.056390840900395076,0.06289031348164728,0.06609781763652764,1.0957784677757088,0.8808530937328286,0.30150973968242867
GLMD,USD,Israel,0.5,Health Care,Pharmaceuticals,0.8522827430345796,-0.3836524742605789,0.22547585814064872,0.10724212765102949,0.08413090302613037,0.06634780264179313,1.0461703017063793,1.6786048123558825,0.3609859452009707
GLPI,USD,United States,0.421875,Financials,Speciality REITs,0.3233425410009906,0.11384729910897995,0.19165120985375877,0.009580941994592149,0.009115553983248991,0.011519810058489403,0.18135289903630752,0.15027120342207914,0.15036626384860163
GPIC,USD,United States,0.49246231155778897,Consumer Services,Gambling,0.287801280851779,0.4330750358519369,0.01923076898288667,0.05595019257690755,0.04518751966355559,0.03921047301067743,0.5758774855973096,0.8069251528324993,0.13481332423080894
GRMN,USD,Switzerland,0.4472361809045226,Consumer Goods,Consumer Electronics,0.7834629795724123,0.23414104499943472,0.35445207752262664,0.015913464183910996,0.013838605870446921,0.024266069245631763,0.3785299394335367,0.25060548457384024,0.33546358227112005
GARS,USD,United States,0.4788732394366197,Financials,Equity Investment Instruments,-0.005263839567009643,-0.0667525685805327,0.16490165885410488,0.01046384896192641,0.010154650069430789,0.011257083579776292,0.17378239113778152,0.16108890718552904,-0.0026353924301352194
GLIBA,USD,United States,nan,Financials,Specialty Finance,nan,nan,nan,nan,nan,nan,nan,nan,nan
GLIBP,USD,United States,nan,Financials,Specialty Finance,nan,nan,nan,nan,nan,nan,nan,nan,nan
GDS,USD,China,0.42857142857142855,Technology,Computer Services,3.1001843093805204,-0.010532611769472983,0.50541359304309,0.04727340283217402,0.04233320585751332,0.04025502049380393,0.631347427731281,0.7399457958233054,1.0248911845777098
GEMP,USD,United States,0.5483870967741935,Health Care,Biotechnology,-0.9009219866380324,-0.4320388418766797,0.4446245846120374,0.09853606440373326,0.07845567417939432,0.07101738344006663,1.1098259926979344,1.5137397442128862,-0.6852333985919604
GENC,USD,United States,0.48223350253807107,Industrials,Commercial Vehicles & Trucks,-0.1450173608444441,0.03236491818631978,0.1340015623395674,0.018688337672084897,0.016716216190368276,0.037460070902810706,0.5469670528550286,0.28342267364759216,-0.07534728727183426
GFN,USD,United States,0.4444444444444444,Technology,Semiconductors,0.8413829008134419,-0.40376170099012015,-0.05934704271774745,0.02970679105133708,0.02711562444277018,0.04263496339650973,0.6204175685296501,0.45150413440539167,0.35697564488587696
GFNCP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GFNSL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GENE,USD,United States,0.5975609756097561,Health Care,Biotechnology,-0.2721695828575307,-0.2391752743186631,0.5172258359821579,0.049506776502017895,0.06271161213819128,0.10535788383236028,1.533774871256937,0.757308058316598,-0.1468702225672408
GNUS,USD,United States,0.49122807017543857,Consumer Services,Broadcasting & Entertainment,-0.5170651743226645,-0.034146824942424735,-0.0790697875952992,0.038697544637196706,0.03931366547840176,0.07436630572085237,1.1548872264704413,0.588151758459455,-0.30506487664146986
GNMK,USD,United States,0.5566037735849056,Health Care,Medical Equipment,-0.4496037142650152,-0.024489787983931,0.47530889945371235,0.03618803681787908,0.04129931740997258,0.037228345260970346,0.5854468985614664,0.5617894054754445,-0.2581130236114232
GNCA,USD,United States,0.5409836065573771,Health Care,Biotechnology,-0.8925326977794319,-0.2044378978155108,1.1628277323441814,0.06274119567367938,0.06676897414727728,0.06250437812047266,0.977094908767148,0.9820550496117396,-0.6721779412233396
GHDX,USD,United States,0.4691358024691358,Health Care,Biotechnology,1.2718632049811553,0.021076575574885754,0.11318107376304072,0.03295591712004172,0.028378998124821263,0.028622109535361085,0.45229230099445084,0.5179428934603656,0.5072701167943174
GNPX,USD,United States,0.6666666666666666,Health Care,Biotechnology,nan,-0.0326545269301073,0.5196363498070286,0.09916278179736611,nan,0.09916278179736611,1.5142856308190729,1.503878046110179,nan
GNST,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GNTX,USD,United States,0.4623115577889447,Consumer Goods,Auto Parts,0.0016488539985484443,-0.04880363407803586,0.004735234234365898,0.016534969519140814,0.016142895637894276,0.021738882591914196,0.3383386211460015,0.2566917554124766,0.0008240874392204667
THRM,USD,United States,0.4472361809045226,Consumer Goods,Auto Parts,0.0032651803809950405,-0.1887789243844535,-0.07778891357351987,0.02038145058476112,0.019529746695139127,0.03850275703450766,0.5934755981253236,0.31574807474531696,0.0016312596864151985
GEOS,USD,United States,0.45226130653266333,Oil & Gas,Oil Equipment & Services,-0.09277683660482529,-0.0007299526795762334,0.32783673612119674,0.029513115661139244,0.029110117256330365,0.036302212477035085,0.5587358753729372,0.4628951317769874,-0.04751736845484955
GABC,USD,United States,0.4723618090452261,Financials,Banks,0.022358460709591476,-0.15802006985907177,0.0646654800816841,0.01449187444390729,0.014877142124629985,0.019861583212052194,0.30677851495358743,0.22821826696103306,0.011117431710872872
GERN,USD,United States,0.542713567839196,Health Care,Biotechnology,-0.2075468156878125,-0.04545456318223021,0.6799999828649336,0.06947025932520996,0.05838916000225246,0.05387488970768862,0.8287946052538249,1.0649589094032228,-0.10980160396000072
GEVO,USD,United States,0.6907216494845361,Utilities,Alternative Electricity,-0.9007539529734067,-0.4520201871101673,0.10714285954930029,0.18559236564042303,0.13566381589619966,0.09533997736759665,1.4818165733003397,2.887139646177519,-0.6849665937926689
ROCK,USD,United States,0.4824120603015075,Industrials,Building Materials & Fixtures,0.0014962152723323606,-0.1192982782828157,0.12840707658691133,0.019092833707974113,0.019817237487442546,0.033211937548966425,0.5157243348689287,0.2976278223840736,0.0007478280127977133
GIGM,USD,Taiwan (Republic of China),0.5376884422110553,Consumer Services,Specialty Retailers,-0.05084718374710898,-0.0443686294221331,-0.06666668104799081,0.027104838601421592,0.027219970424456473,0.04461793861485555,0.6733003208588348,0.41373740490427446,-0.02575525854491212
GIII,USD,United States,0.40703517587939697,Consumer Goods,Clothing & Accessories,0.6636129095399887,-0.20875694069662012,0.3671568912271106,0.029815553659430758,0.029425062406098053,0.0350715471122525,0.5376739286847423,0.46858820758160735,0.2898111914307415
GILT,USD,Israel,0.49246231155778897,Technology,Telecommunications Equipment,0.7141494787436581,0.04731304252142056,-0.021288074410033445,0.02053023466355509,0.020382570969174178,0.030991630754985924,0.4738919438025766,0.3200346857573024,0.3092553145752963
GILD,USD,United States,0.45226130653266333,Health Care,Biotechnology,0.012555708271938273,-0.1527830852162855,0.03700486433036109,0.01596720262255219,0.015376591840379773,0.020664771048751175,0.32304409850975285,0.2509442870810979,0.006258271157031592
GBCI,USD,United States,0.4221105527638191,Financials,Banks,0.2846944207310972,-0.0608226993277913,0.009352565914756123,0.015374250066740145,0.015124459653042028,0.022604282941633382,0.3521024454663043,0.24015346320213016,0.13344361162392948
GLAD,USD,United States,0.4371859296482412,Financials,Equity Investment Instruments,0.19873006606763255,-0.00415203428233493,0.26499413764160346,0.013950382408250925,0.012605730008678708,0.02525928315569709,0.3888191864783915,0.21476340734104482,0.09486531868884795
GLADN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GOOD,USD,United States,0.3850267379679144,Financials,Diversified REITs,0.23088300629181954,0.12614674401173617,0.17940620855785547,0.011955973089627116,0.012949691526730952,0.020955940525476367,0.3282401889648951,0.18599129224190267,0.10945166920051963
GOODM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GOODO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GOODP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GAIN,USD,United States,0.4727272727272727,Financials,Equity Investment Instruments,0.5583718115550169,0.05924986336331029,0.2649505193071963,0.012696383585666868,0.013573618624430276,0.029712763862946336,0.4613193102013213,0.19587026615784509,0.24834763249465763
GAINM,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GAINN,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GAINO,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
LAND,USD,United States,0.453416149068323,Financials,Speciality REITs,0.23512066684279379,0.027891634487880682,0.09306116950976229,0.01570127517036461,0.014990744007451916,0.01713956738891947,0.3021113720582242,0.24374933869879006,0.11135982779781717
LANDP,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GLBZ,USD,United States,0.4623115577889447,Financials,Banks,0.031502215602762625,-0.07641269605109377,0.07747439413463346,0.023496825193600652,0.02219142610154327,0.03417583741858328,0.40203369759728946,0.3143660957513932,0.015628975365887587
GBT,USD,United States,0.46511627906976744,Health Care,Biotechnology,0.33900356536929804,0.3800000721392034,0.2774664712079691,0.046886699591868655,0.04385257060997578,0.048980805865651775,0.7728288837681196,0.7338929326962097,0.15715321603031374
ENT,USD,United States,0.4891304347826087,Consumer Services,Broadcasting & Entertainment,-0.6787156168255384,-0.6767378290115769,-0.591211047977553,0.06393969000477852,0.058195893262343576,0.036982711387268774,0.5767440852626446,0.984339015798927,-0.4331804668375818
GBLI,USD,Cayman Islands,0.43478260869565216,Financials,Asset Managers,-0.11293609661111052,-0.1454084499708299,-0.11719118691908642,0.019245318716241563,0.0177525152974248,0.024436910777421342,0.41593043770764077,0.3006214885324919,-0.058159300418117676
GBLIL,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
GBLIZ,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan,nan
SELF,USD,United States,0.4935064935064935,Financials,Specialty Finance,-0.08720350891520948,-0.06281987852655016,-0.014326779496527796,0.012268352549887038,0.012923248330759784,0.01723758267682146,0.25767186109746554,0.18524806109035774,-0.04459616335039218
GWRS,USD,United States,0.4,Utilities,Water,0.20719554465818263,-0.047839247934544214,-0.01231421747730179,0.014969575689253311,0.013623001657701818,0.015825521751780692,0.24599137131923055,0.2338322473509016,0.09872450808115807
DRIV,USD,nan,0.4166666666666667,nan,nan,nan,-0.07105553101097996,0.04103439285879923,nan,nan,0.057916974197584216,0.20080540852717405,nan,nan
KRMA,USD,nan,0.24242424242424243,nan,nan,0.27218861073287093,0.0019272102219100664,0.03313080220046507,0.04803064104558357,0.036775027891979485,0.033440350001433555,0.11586061129535546,0.16638302122210777,0.12791338795710328
FINX,USD,nan,0.22580645161290322,nan,nan,0.6937675617890343,-0.07811174311173606,0.09988213899599376,0.07776651665808977,0.05908439531652025,0.05493856999736745,0.19046940364464512,0.26939111595892584,0.30144825551730414
AIQ,USD,nan,0.45454545454545453,nan,nan,nan,-0.02786764258919542,0.08409142494421946,nan,nan,0.06961495485510838,0.24121937410664135,nan,nan
BFIT,USD,nan,0.3142857142857143,nan,nan,0.33161298331220124,-0.017520698992240014,0.036914631069069594,0.04479790793300779,0.03434044629279994,0.03218453503864946,0.11149948482011772,0.15518450522552468,0.1539553645233429
SNSR,USD,nan,0.3225806451612903,nan,nan,0.13021484622480822,-0.08199257885005193,0.06812509258228579,0.06487862856499936,0.04918110145559183,0.04674593364066627,0.16206592388146446,0.22474616199993674,0.06311563163411726
